REA_Identi,LOTLOTE_ID,TIPO_LOTE,CHIP_RAW,CHIP_FORMATO,CHIP_VALIDADO,CHIP_ASIGNADO,CHIP_USO,CASO_CHIP,CHIP_ALERTA,PCT_GEO,MEJORA,MOTIVO_MEJORA,MATRICULA_INMO,DIRECCION_CATASTRAL,VALOR_TERRENO,VALOR_CONSTRUCCION,VALOR_AVALUO_TOTAL,ESTADO_DEPURADO,LAT_WGS84,LON_WGS84,GMAPS_URL
2005-18-5763,1423036018,Univoco,AAA0010WPEA,AAA0010WPEA,AAA0010WPEA,,AAA0010WPEA,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.566378,-74.121973,"https://www.google.com/maps?q=4.566378,-74.121973"
2010-18-12365,1423036011,Univoco,AAA0010WOYN,AAA0010WOYN,AAA0010WOYN,,AAA0010WOYN,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40563173,DG 49D SUR 13F 22,61382.45,0.0,4419536.4,Reasentamiento Terminado,4.566191,-74.12186,"https://www.google.com/maps?q=4.566191,-74.12186"
2011-18-13225,1423083010,Univoco,AAA0010YHSK,AAA0010YHSK,AAA0010YHSK,,AAA0010YHSK,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00480088,TV 13F BIS B 49A 08 SUR,47500.0,454344.11,90011799.146,En Proceso,4.566977,-74.121432,"https://www.google.com/maps?q=4.566977,-74.121432"
2010-18-12382,1423083014,Univoco,AAA0010YHXR,AAA0010YHXR,AAA0010YHXR,,AAA0010YHXR,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00480091,DG 49A SUR 13F 11,47500.0,458650.91,111885355.023,En Proceso,4.566979,-74.121202,"https://www.google.com/maps?q=4.566979,-74.121202"
2011-18-13228,1423083011,Univoco,AAA0010YHTO,AAA0010YHTO,AAA0010YHTO,,AAA0010YHTO,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00493558,TV 13F BIS B 49A 04 SUR,47500.0,492988.74,48543589.978,Reasentamiento Terminado,4.567039,-74.121419,"https://www.google.com/maps?q=4.567039,-74.121419"
2010-18-12380,1423083016,Univoco,AAA0010YHZM,AAA0010YHZM,AAA0010YHZM,,AAA0010YHZM,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40129268,DG 49A SUR 13D 69,47500.0,626166.79,121467147.164,Reasentamiento Terminado,4.566955,-74.121093,"https://www.google.com/maps?q=4.566955,-74.121093"
1999-18-1152,1423029004,Univoco,NO REGISTRA,,,AAA0010WKEP,AAA0010WKEP,CASO9_SIN_CHIP_GEO_98,,98.0,No,,050S00982930,DG 49A SUR 13D 29,175200.0,0.0,13490400.0,Adquisicion predial por IDIGER,4.566805,-74.120751,"https://www.google.com/maps?q=4.566805,-74.120751"
1999-18-1153,1423029003,Univoco,NO REGISTRA,,,AAA0010WKDE,AAA0010WKDE,CASO9_SIN_CHIP_GEO_98,,98.8,No,,050S00795832,DG 49A SUR 13D 35,175200.0,0.0,13490400.0,Adquisicion predial por IDIGER,4.566828,-74.120809,"https://www.google.com/maps?q=4.566828,-74.120809"
2010-18-12375,1423036028,Univoco,AAA0209PUKL,AAA0209PUKL,AAA0209PUKL,,AAA0209PUKL,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40521473,TV 13F 49C 15 SUR,77588.7,0.0,5695010.58,Reasentamiento Terminado,4.566453,-74.121318,"https://www.google.com/maps?q=4.566453,-74.121318"
2011-18-13222,1423083007,Univoco,AAA0010YHOE,AAA0010YHOE,AAA0010YHOE,,AAA0010YHOE,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00480095,TV 13F BIS B 49A 26 SUR,47500.0,454344.11,88921373.282,En Proceso,4.56679,-74.121476,"https://www.google.com/maps?q=4.56679,-74.121476"
2011-18-13220,1423083005,Univoco,AAA0009EHPP,AAA0009EHPP,AAA0009EHPP,,AAA0009EHPP,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00569673,TV 13F BIS B 49A 40 SUR,47500.0,748017.9,127389365.899,En Proceso,4.566697,-74.121507,"https://www.google.com/maps?q=4.566697,-74.121507"
2011-18-13227,1423083012,Univoco,AAA0010YHUZ,AAA0010YHUZ,AAA0010YHUZ,,AAA0010YHUZ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00480089,DG 49A SUR 13F 27,47500.0,429563.12,44551909.024,Reasentamiento Terminado,4.567004,-74.121334,"https://www.google.com/maps?q=4.567004,-74.121334"
2011-18-13221,1423083006,Univoco,AAA0010YHNN,AAA0010YHNN,AAA0010YHNN,,AAA0010YHNN,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00569672,TV 13F BIS B 49A 38 SUR,47500.0,755931.49,86241865.943,En Proceso,4.56674,-74.121497,"https://www.google.com/maps?q=4.56674,-74.121497"
2011-18-13217,1423083002,Univoco,AAA0010YHJH,AAA0010YHJH,AAA0010YHJH,,AAA0010YHJH,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00480099,TV 13F BIS B 49A 62 SUR,47500.0,892811.75,72423375.073,En Proceso,4.566545,-74.121541,"https://www.google.com/maps?q=4.566545,-74.121541"
2011-18-13223,1423083008,Univoco,AAA0010YHPP,AAA0010YHPP,AAA0010YHPP,,AAA0010YHPP,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00482237,TV 13F BIS B 49A 20 SUR,47500.0,487023.84,92194648.352,En Proceso,4.566852,-74.121461,"https://www.google.com/maps?q=4.566852,-74.121461"
1999-18-2065,1423029007,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.4,,,,,,,,Adquisicion predial por IDIGER,4.566748,-74.12055,"https://www.google.com/maps?q=4.566748,-74.12055"
2010-18-12383,1423083013,Univoco,AAA0010YHWF,AAA0010YHWF,AAA0010YHWF,,AAA0010YHWF,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00480090,DG 49A SUR 13F 21,47500.0,658011.14,160095739.623,En Proceso,4.566992,-74.121268,"https://www.google.com/maps?q=4.566992,-74.121268"
2006-18-8574,1423083001,Univoco,AAA0010YHHY,AAA0010YHHY,AAA0010YHHY,,AAA0010YHHY,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40274920,TV 13F BIS B 49A 68 SUR,169300.0,0.0,8566580.0,Reasentamiento Terminado,4.566514,-74.121549,"https://www.google.com/maps?q=4.566514,-74.121549"
2011-18-13111,1423082013,Univoco,AAA0010YHAF,AAA0010YHAF,AAA0010YHAF,,AAA0010YHAF,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40267352,CL 48J SUR 12 56,85795.52,0.0,3311707.072,En Proceso,4.563923,-74.118662,"https://www.google.com/maps?q=4.563923,-74.118662"
2011-18-13664,1423001004,Univoco,AAA0010ULCX,AAA0010ULCX,AAA0010ULCX,,AAA0010ULCX,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00830344,CL 48K SUR 11D 34,171900.73,535448.91,56941874.767,Reasentamiento Terminado,4.563352,-74.118546,"https://www.google.com/maps?q=4.563352,-74.118546"
2011-18-13659,1423001003,Univoco,AAA0010ULBR,AAA0010ULBR,AAA0010ULBR,,AAA0010ULBR,CASO2_EXACTO_GEO_OK,,100.0,No,,050C00761011,CL 48K SUR 11D 26,135691.55,571993.81,65386582.231,En Proceso,4.563291,-74.11853,"https://www.google.com/maps?q=4.563291,-74.11853"
2011-18-13667,1423001001,Univoco,AAA0010UKZE,AAA0010UKZE,AAA0010UKZE,,AAA0010UKZE,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40539625,CL 48K SUR 11D 06,219037.48,713048.97,100547470.505,En Proceso,4.563126,-74.118514,"https://www.google.com/maps?q=4.563126,-74.118514"
2011-18-12409,1422058011,Lote sin chips en DBF,NO REGISTRA,,,,,CASO11_SIN_CORRESPONDENCIA,CASO11_SIN_CORRESPONDENCIA,,,,,,,,,Reasentamiento Terminado,4.542363,-74.103219,"https://www.google.com/maps?q=4.542363,-74.103219"
2012-18-14358,1422058007,Univoco,AAA0010TUKL,AAA0010TUKL,AAA0010TUKL,,AAA0010TUKL,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40169078,CL 48Q SUR 3A 05 ESTE,161900.0,0.0,11656800.0,Reasentamiento Terminado,4.542558,-74.103062,"https://www.google.com/maps?q=4.542558,-74.103062"
2011-18-12407,1422058002,Univoco,AAA0010TUDM,AAA0010TUDM,AAA0010TUDM,,AAA0010TUDM,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40139685,KR 3A ESTE 48Q 32 SUR,161900.0,0.0,11656800.0,Reasentamiento Terminado,4.542441,-74.103306,"https://www.google.com/maps?q=4.542441,-74.103306"
2012-18-14361,1422058004,Univoco,AAA0010TUFT,AAA0010TUFT,AAA0010TUFT,,AAA0010TUFT,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 3A ESTE 48Q 20 SUR,161900.0,0.0,11656800.0,Reasentamiento Terminado,4.542488,-74.103208,"https://www.google.com/maps?q=4.542488,-74.103208"
2011-18-12406,1422059001,Univoco,AAA0010TUOE,AAA0010TUOE,AAA0010TUOE,,AAA0010TUOE,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40158099,KR 3A ESTE 48Q 39 SUR,72403.49,0.0,5647472.22,Reasentamiento Terminado,4.542598,-74.10342,"https://www.google.com/maps?q=4.542598,-74.10342"
2011-18-12400,1422061001,Univoco,AAA0010TWNN,AAA0010TWNN,AAA0010TWNN,,AAA0010TWNN,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40108491,CL 48R SUR 2C 16 ESTE,48000.0,563301.89,69587641.886,En Proceso,4.543116,-74.103618,"https://www.google.com/maps?q=4.543116,-74.103618"
2011-18-13231,1422058003,Univoco,AAA0010TUEA,AAA0010TUEA,AAA0010TUEA,,AAA0010TUEA,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40473429,KR 3A ESTE 48Q 22 SUR,161900.0,0.0,11656800.0,Reasentamiento Terminado,4.542464,-74.103257,"https://www.google.com/maps?q=4.542464,-74.103257"
2011-18-12391,1422061003,Univoco,AAA0010TWPP,AAA0010TWPP,AAA0010TWPP,,AAA0010TWPP,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40181899,KR 2C ESTE 48Q 26 SUR,129206.31,0.0,10388187.324,Reasentamiento Terminado,4.543232,-74.103603,"https://www.google.com/maps?q=4.543232,-74.103603"
2012-18-14357,1422058008,Univoco,AAA0010TULW,AAA0010TULW,AAA0010TULW,,AAA0010TULW,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 48Q SUR 3A 11 ESTE,161900.0,0.0,10523500.0,Reasentamiento Terminado,4.542468,-74.103062,"https://www.google.com/maps?q=4.542468,-74.103062"
2011-18-12399,1422061001,Univoco,AAA0010TWNN,AAA0010TWNN,AAA0010TWNN,,AAA0010TWNN,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40108491,CL 48R SUR 2C 16 ESTE,48000.0,563301.89,69587641.886,En Proceso,4.543116,-74.103618,"https://www.google.com/maps?q=4.543116,-74.103618"
2011-18-12395,1422062013,Univoco,AAA0010TXRJ,AAA0010TXRJ,AAA0010TXRJ,,AAA0010TXRJ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40215579,KR 2C ESTE 48Q 45 SUR,120537.78,421855.21,96475225.585,En Proceso,4.543396,-74.103703,"https://www.google.com/maps?q=4.543396,-74.103703"
2012-18-14354,1422058010,Univoco,AAA0010TUNN,AAA0010TUNN,AAA0010TUNN,,AAA0010TUNN,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 3B ESTE 48Q 27 SUR,161900.0,0.0,11656800.0,Reasentamiento Terminado,4.542386,-74.10317,"https://www.google.com/maps?q=4.542386,-74.10317"
2012-18-14362,1422059010,Univoco,AAA0010TUZM,AAA0010TUZM,AAA0010TUZM,,AAA0010TUZM,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 3A ESTE 48Q 19 SUR,63190.87,0.0,5004716.904,En Proceso,4.542661,-74.103251,"https://www.google.com/maps?q=4.542661,-74.103251"
2011-18-12393,1422062002,Univoco,AAA0010TXCN,AAA0010TXCN,AAA0010TXCN,,AAA0010TXCN,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40162124,KR 2B ESTE 48Q 50 SUR,88939.12,0.0,6403616.64,Reasentamiento Terminado,4.543494,-74.103788,"https://www.google.com/maps?q=4.543494,-74.103788"
2011-18-12397,1422063001,Univoco,AAA0010TXSY,AAA0010TXSY,AAA0010TXSY,,AAA0010TXSY,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40060732,KR 2B ESTE 48Q 51 SUR,165768.89,463116.94,61951989.6,En Proceso,4.54364,-74.103858,"https://www.google.com/maps?q=4.54364,-74.103858"
2011-18-12405,1422058001,Univoco,AAA0010TUCX,AAA0010TUCX,AAA0010TUCX,,AAA0010TUCX,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40162098,KR 3A ESTE 48Q 34 SUR,161900.0,0.0,11656800.0,Reasentamiento Terminado,4.542417,-74.103355,"https://www.google.com/maps?q=4.542417,-74.103355"
2012-18-14452,1422032014,Univoco,NO REGISTRA,,,AAA0010SXMS,AAA0010SXMS,CASO9_SIN_CHIP_GEO_98,,99.4,No,,050S40093912,CL 48X SUR 1A 15 ESTE,48000.0,613825.92,98111553.85,Reasentamiento Terminado,4.544559,-74.1052,"https://www.google.com/maps?q=4.544559,-74.1052"
2019-18-17198,1415095016,Univoco,AAA0189ANUH,AAA0189ANUH,AAA0189ANUH,,AAA0189ANUH,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40084234,TV 13H 49B 34 SUR,475773.83,608521.61,83837898.144,En Proceso,4.566221,-74.122494,"https://www.google.com/maps?q=4.566221,-74.122494"
2011-18-12979,1415013019,Univoco,AAA0009FENN,AAA0009FENN,AAA0009FENN,,AAA0009FENN,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00461658,DG 49D SUR 13H 46,194397.78,503528.26,120212328.264,En Proceso,4.566248,-74.123141,"https://www.google.com/maps?q=4.566248,-74.123141"
2011-18-12858,1415013020,Univoco,AA0009FEOE,,,,,CASO10_GEO_PARCIAL_50_98,,69.6,,,,,,,,Cierre Administrativo Sin Reasentamiento,4.566216,-74.123226,"https://www.google.com/maps?q=4.566216,-74.123226"
2011-18-12981,1415013018,Univoco,AAA0009FEMS,AAA0009FEMS,AAA0009FEMS,,AAA0009FEMS,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00794913,DG 49D SUR 13H 42,187553.72,397327.23,102793732.125,En Proceso,4.566252,-74.123077,"https://www.google.com/maps?q=4.566252,-74.123077"
2019-18-17197,1415078015,Univoco,AAA0009KERJ,AAA0009KERJ,AAA0009KERJ,,AAA0009KERJ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40019393,CL 50A SUR 13A 01,393747.8,338093.33,30187276.96,En Proceso,4.564708,-74.124084,"https://www.google.com/maps?q=4.564708,-74.124084"
2011-18-12986,1415013023,Univoco,AAA0009FESK,AAA0009FESK,AAA0009FESK,,AAA0009FESK,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00380158,DG 49D SUR 13H 68,172220.66,430719.7,105590401.812,En Proceso,4.566233,-74.123439,"https://www.google.com/maps?q=4.566233,-74.123439"
1999-18-1158,1415083003,Univoco,NO REGISTRA,,,AAA0009KLPP,AAA0009KLPP,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S00380288,CL 50 SUR 13 20,156430.0,492092.29,114265085.51,Adquisicion predial por IDIGER,4.5644,-74.123376,"https://www.google.com/maps?q=4.5644,-74.123376"
2011-18-12860,1415013013,Univoco,AAA0009FEFT,AAA0009FEFT,AAA0009FEFT,,AAA0009FEFT,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00531181,DG 49D SUR 13H 16,561591.4,400223.55,174398352.575,En Proceso,4.566264,-74.122799,"https://www.google.com/maps?q=4.566264,-74.122799"
2011-18-12861,1415013013,Univoco,AAA0009FEFT,AAA0009FEFT,AAA0009FEFT,,AAA0009FEFT,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00531181,DG 49D SUR 13H 16,561591.4,400223.55,174398352.575,Cierre Administrativo Sin Reasentamiento,4.566264,-74.122799,"https://www.google.com/maps?q=4.566264,-74.122799"
2011-18-12980,1415013021,Univoco,AAA0009FEPP,AAA0009FEPP,AAA0009FEPP,,AAA0009FEPP,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00403316,TV 13H BIS B 51 06 SUR,252387.6,0.0,18171907.2,Reasentamiento Terminado,4.56627,-74.123227,"https://www.google.com/maps?q=4.56627,-74.123227"
1997-18-337,1428074040,Univoco,NO REGISTRA,,,AAA0217NDYX,AAA0217NDYX,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40338633,CL 48P BIS C SUR 2D 50,78490.1,0.0,2416826344.35,Adquisicion predial por IDIGER,4.549464,-74.104909,"https://www.google.com/maps?q=4.549464,-74.104909"
1997-18-1124,1428074040,Univoco,NO REGISTRA,,,AAA0217NDYX,AAA0217NDYX,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40338633,CL 48P BIS C SUR 2D 50,78490.1,0.0,2416826344.35,Reasentamiento Terminado,4.549276,-74.104997,"https://www.google.com/maps?q=4.549276,-74.104997"
2011-18-13647,1428006012,Univoco,AAA0011EYBR,AAA0011EYBR,AAA0011EYBR,,AAA0011EYBR,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40006750,KR 9 39D 04 SUR,149693.0,712179.24,114453050.464,En Proceso,4.562526,-74.105996,"https://www.google.com/maps?q=4.562526,-74.105996"
2007-18-10315,1428075003,Multiple_chip_por_areas,AAA0011KCJH,AAA0011KCJH,AAA0011KCJH,,AAA0011KCJH,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40355148,CL 48P BIS A SUR 2C 24,42348.59,0.0,2922052.71,Reasentamiento Terminado,4.549401,-74.10477,"https://www.google.com/maps?q=4.549401,-74.10477"
2004-18-5522,1428015004,Univoco,AAA0011FBZM,AAA0011FBZM,AAA0011FBZM,,AAA0011FBZM,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40090809,CL 39D BIS  SUR 8 18,242626.7,0.0,14775966.03,Reasentamiento Terminado,4.562092,-74.105595,"https://www.google.com/maps?q=4.562092,-74.105595"
1997-18-1824,1428074040,Univoco,NO REGISTRA,,,AAA0217NDYX,AAA0217NDYX,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40338633,CL 48P BIS C SUR 2D 50,78490.1,0.0,2416826344.35,Adquisicion predial por IDIGER,4.548661,-74.104827,"https://www.google.com/maps?q=4.548661,-74.104827"
2012-18-14318,1428074040,Univoco,NO REGISTRA,,,AAA0217NDYX,AAA0217NDYX,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40338633,CL 48P BIS C SUR 2D 50,78490.1,0.0,2416826344.35,Reasentamiento Terminado,4.548946,-74.103729,"https://www.google.com/maps?q=4.548946,-74.103729"
1997-18-1125,1428074040,Univoco,NO REGISTRA,,,AAA0217NDYX,AAA0217NDYX,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40338633,CL 48P BIS C SUR 2D 50,78490.1,0.0,2416826344.35,Reasentamiento Terminado,4.549231,-74.104985,"https://www.google.com/maps?q=4.549231,-74.104985"
2011-18-13571,1428016002,Univoco,AAA0011FCDE,AAA0011FCDE,AAA0011FCDE,,AAA0011FCDE,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40006764,CL 39C SUR 9 08,367123.81,0.0,40567181.005,Reasentamiento Terminado,4.562954,-74.105881,"https://www.google.com/maps?q=4.562954,-74.105881"
2009-18-11227,1428077001,Multiple_chip_por_areas,AAA0011KCYX,AAA0011KCYX,AAA0011KCYX,,AAA0011KCYX,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40533179,CL 48L SUR 3B 15,156618.65,576427.62,130929854.876,En Proceso,4.553134,-74.106524,"https://www.google.com/maps?q=4.553134,-74.106524"
1997-18-338,1428074040,Univoco,NO REGISTRA,,,AAA0217NDYX,AAA0217NDYX,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40338633,CL 48P BIS C SUR 2D 50,78490.1,0.0,2416826344.35,Adquisicion predial por IDIGER,4.549568,-74.104914,"https://www.google.com/maps?q=4.549568,-74.104914"
1997-18-1130,1428074040,Univoco,NO REGISTRA,,,AAA0217NDYX,AAA0217NDYX,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40338633,CL 48P BIS C SUR 2D 50,78490.1,0.0,2416826344.35,Adquisicion predial por IDIGER,4.54914,-74.104933,"https://www.google.com/maps?q=4.54914,-74.104933"
2009-18-11238,1428074005,Multiple_no_identificable,NO REGISTRA,,,,,CHIP_NO_IDENTIFICABLE,,,,,,,,,,Reasentamiento Terminado,4.553084,-74.105863,"https://www.google.com/maps?q=4.553084,-74.105863"
1997-18-1123,1428074040,Univoco,NO REGISTRA,,,AAA0217NDYX,AAA0217NDYX,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40338633,CL 48P BIS C SUR 2D 50,78490.1,0.0,2416826344.35,Adquisicion predial por IDIGER,4.548843,-74.104904,"https://www.google.com/maps?q=4.548843,-74.104904"
1997-18-1129,1428074040,Univoco,NO REGISTRA,,,AAA0217NDYX,AAA0217NDYX,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40338633,CL 48P BIS C SUR 2D 50,78490.1,0.0,2416826344.35,Adquisicion predial por IDIGER,4.548853,-74.104854,"https://www.google.com/maps?q=4.548853,-74.104854"
1997-18-340,1428074040,Univoco,NO REGISTRA,,,AAA0217NDYX,AAA0217NDYX,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40338633,CL 48P BIS C SUR 2D 50,78490.1,0.0,2416826344.35,Adquisicion predial por IDIGER,4.549049,-74.104898,"https://www.google.com/maps?q=4.549049,-74.104898"
2006-18-7748,1428073009,Univoco,AAA0170SXPA,AAA0170SXPA,AAA0170SXPA,,AAA0170SXPA,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 48P SUR 1A 42,14950.0,0.0,448500.0,Reasentamiento Terminado,4.547473,-74.103698,"https://www.google.com/maps?q=4.547473,-74.103698"
2006-18-7747,1428073010,Univoco,AAA0011KBKC,AAA0011KBKC,AAA0011KBKC,,AAA0011KBKC,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 48P SUR 1A 48,313708.34,527917.19,23913763.055,Reasentamiento Terminado,4.547524,-74.103722,"https://www.google.com/maps?q=4.547524,-74.103722"
2006-18-7752,1428073007,Univoco,AAA00011KBHK,AAA0011KBHK,AAA0011KBHK,,AAA0011KBHK,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 48P SUR 1A 30,165121.94,463831.59,55083893.908,En Proceso,4.547325,-74.103637,"https://www.google.com/maps?q=4.547325,-74.103637"
2006-18-7749,1428073011,Univoco,AAA0011KBLF,AAA0011KBLF,AAA0011KBLF,,AAA0011KBLF,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40055641,CL 48P SUR 1A 54,149693.0,0.0,4490790.0,Reasentamiento Terminado,4.547582,-74.10374,"https://www.google.com/maps?q=4.547582,-74.10374"
2006-18-7751,1428073006,Univoco,AAA0011KBFZ,AAA0011KBFZ,AAA0011KBFZ,,AAA0011KBFZ,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.547216,-74.103595,"https://www.google.com/maps?q=4.547216,-74.103595"
2012-18-14309,1428020004,Univoco,AAA0170SNMR,AAA0170SNMR,AAA0170SNMR,,AAA0170SNMR,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40355108,KR 2D 48N 42 SUR,149693.0,722059.47,57535663.02,En Proceso,4.549634,-74.104349,"https://www.google.com/maps?q=4.549634,-74.104349"
2012-18-14317,1428066007,Univoco,AAA0011JYNX,AAA0011JYNX,AAA0011JYNX,,AAA0011JYNX,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40355051,KR 2 48N 06 SUR,205504.79,473776.82,41907091.224,En Proceso,4.548916,-74.103815,"https://www.google.com/maps?q=4.548916,-74.103815"
2012-18-14308,1428020005,Multiple_chip_por_areas,AAA0170SNOM,AAA0170SNOM,AAA0170SNOM,,AAA0170SNOM,CASO6_EXACTO_GEO_PARCIAL,,91.1,Sí,CODIGO_TRA contiene MJ; Area terreno cero; Propietario poseedor,050S00000000,KR 2D 48N 36 SUR MJ,250804.73,504810.06,14790934.758,Reasentamiento Terminado,4.549665,-74.104304,"https://www.google.com/maps?q=4.549665,-74.104304"
2012-18-14325,1428070009,Univoco,AAA0011KAEA,AAA0011KAEA,AAA0011KAEA,,AAA0011KAEA,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40355050,KR 1F BIS  48N 05 SUR,185223.99,0.0,15280979.175,Cierre Administrativo Sin Reasentamiento,4.54854,-74.103711,"https://www.google.com/maps?q=4.54854,-74.103711"
2012-18-14321,1428066008,Multiple_no_identificable,AAA0170SUAF,AAA0170SUAF,AAA0170SUAF,,AAA0170SUAF,CASO2_EXACTO_GEO_OK,,98.9,Sí,CODIGO_TRA contiene MJ; Area terreno cero; Propietario poseedor,050S00000000,KR 1G 48N 07 SUR MJ 3,835491.96,632969.19,42389946.654,Cierre Administrativo Sin Reasentamiento,4.548719,-74.103818,"https://www.google.com/maps?q=4.548719,-74.103818"
2015-OTR-01536,1428060005,Multiple_chip_por_areas,AAA0011JWDE,AAA0011JWDE,AAA0011JWDE,,AAA0011JWDE,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40355086,KR 2B 48N 12 SUR,1432465.69,0.0,107864666.457,Reasentamiento Terminado,4.54924,-74.104066,"https://www.google.com/maps?q=4.54924,-74.104066"
2010-18-12319,1428055005,Univoco,NO REGISTRA,,,AAA0170SOXR,AAA0170SOXR,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40355121,CL 48P SUR 2D 05,331695.4,685727.52,40585233.2,Reasentamiento Terminado,4.549601,-74.104547,"https://www.google.com/maps?q=4.549601,-74.104547"
2012-18-14329,1428020099,Univoco,AAA0011JUDE,AAA0011JUDE,AAA0011JUDE,,AAA0011JUDE,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Cierre Administrativo Sin Reasentamiento,4.549594,-74.10409,"https://www.google.com/maps?q=4.549594,-74.10409"
2012-18-14314,1428063009,Univoco,AAA0170SSXR,AAA0170SSXR,AAA0170SSXR,,AAA0170SSXR,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40355071,KR 2A 48N 10 SUR,149693.0,0.0,9520474.8,En Proceso,4.54908,-74.103902,"https://www.google.com/maps?q=4.54908,-74.103902"
1997-5-1033,2597031002,Univoco,NO REGISTRA,,,AAA0145UCBR,AAA0145UCBR,CASO9_SIN_CHIP_GEO_98,,98.4,No,,050S40231391,CL 62 SUR 2D 34 ESTE,148100.0,0.0,10663200.0,Adquisicion predial por IDIGER,4.535869,-74.10907,"https://www.google.com/maps?q=4.535869,-74.10907"
2011-5-13046,2597033040,Univoco,AAA0145UEMS,AAA0145UEMS,AAA0145UEMS,,AAA0145UEMS,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.536406,-74.108921,"https://www.google.com/maps?q=4.536406,-74.108921"
